KT_USC,WOJEWÓDZTWO,POWIAT,GMINA,IMIĘ_PIERWSZE,PŁEĆ,LICZBA_WYSTĄPIEŃ
0208021,DOLNOŚLĄSKIE,KŁODZKI,KŁODZKO,JULIA,KOBIETA,3
0208021,DOLNOŚLĄSKIE,KŁODZKI,KŁODZKO,ANTONINA,KOBIETA,3
0208021,DOLNOŚLĄSKIE,KŁODZKI,KŁODZKO,SARA,KOBIETA,3
0208021,DOLNOŚLĄSKIE,KŁODZKI,KŁODZKO,ANASTAZJA,KOBIETA,3
0208021,DOLNOŚLĄSKIE,KŁODZKI,KŁODZKO,IGA,KOBIETA,3
0208021,DOLNOŚLĄSKIE,KŁODZKI,KŁODZKO,POLA,KOBIETA,2
0208021,DOLNOŚLĄSKIE,KŁODZKI,KŁODZKO,KALINA,KOBIETA,2
0208021,DOLNOŚLĄSKIE,KŁODZKI,KŁODZKO,ALICJA,KOBIETA,2
0208021,DOLNOŚLĄSKIE,KŁODZKI,KŁODZKO,LILIANNA,KOBIETA,2
0208021,DOLNOŚLĄSKIE,KŁODZKI,KŁODZKO,JAGODA,KOBIETA,2
0208021,DOLNOŚLĄSKIE,KŁODZKI,KŁODZKO,LAURA,KOBIETA,2
0208021,DOLNOŚLĄSKIE,KŁODZKI,KŁODZKO,ANIELA,KOBIETA,2
0208021,DOLNOŚLĄSKIE,KŁODZKI,KŁODZKO,HANNA,KOBIETA,2
0208021,DOLNOŚLĄSKIE,KŁODZKI,KŁODZKO,NIKODEM,MĘŻCZYZNA,13
0208021,DOLNOŚLĄSKIE,KŁODZKI,KŁODZKO,ALEKSANDER,MĘŻCZYZNA,8
0208021,DOLNOŚLĄSKIE,KŁODZKI,KŁODZKO,ANTONI,MĘŻCZYZNA,7
0208021,DOLNOŚLĄSKIE,KŁODZKI,KŁODZKO,FRANCISZEK,MĘŻCZYZNA,7
0208021,DOLNOŚLĄSKIE,KŁODZKI,KŁODZKO,JAN,MĘŻCZYZNA,6
0208021,DOLNOŚLĄSKIE,KŁODZKI,KŁODZKO,MIKOŁAJ,MĘŻCZYZNA,5
0208021,DOLNOŚLĄSKIE,KŁODZKI,KŁODZKO,ADAM,MĘŻCZYZNA,5
0208021,DOLNOŚLĄSKIE,KŁODZKI,KŁODZKO,STANISŁAW,MĘŻCZYZNA,4
0208021,DOLNOŚLĄSKIE,KŁODZKI,KŁODZKO,IGNACY,MĘŻCZYZNA,4
0208021,DOLNOŚLĄSKIE,KŁODZKI,KŁODZKO,MICHAŁ,MĘŻCZYZNA,4
0208021,DOLNOŚLĄSKIE,KŁODZKI,KŁODZKO,FILIP,MĘŻCZYZNA,4
0208021,DOLNOŚLĄSKIE,KŁODZKI,KŁODZKO,JULIAN,MĘŻCZYZNA,4
0208021,DOLNOŚLĄSKIE,KŁODZKI,KŁODZKO,PIOTR,MĘŻCZYZNA,3
0208021,DOLNOŚLĄSKIE,KŁODZKI,KŁODZKO,OSKAR,MĘŻCZYZNA,3
0208021,DOLNOŚLĄSKIE,KŁODZKI,KŁODZKO,JAKUB,MĘŻCZYZNA,3
0208021,DOLNOŚLĄSKIE,KŁODZKI,KŁODZKO,IGOR,MĘŻCZYZNA,3
0208021,DOLNOŚLĄSKIE,KŁODZKI,KŁODZKO,FABIAN,MĘŻCZYZNA,3
0208021,DOLNOŚLĄSKIE,KŁODZKI,KŁODZKO,WOJCIECH,MĘŻCZYZNA,3
0208021,DOLNOŚLĄSKIE,KŁODZKI,KŁODZKO,ALAN,MĘŻCZYZNA,2
0208021,DOLNOŚLĄSKIE,KŁODZKI,KŁODZKO,DAWID,MĘŻCZYZNA,2
0208021,DOLNOŚLĄSKIE,KŁODZKI,KŁODZKO,LEON,MĘŻCZYZNA,2
0208021,DOLNOŚLĄSKIE,KŁODZKI,KŁODZKO,MARCEL,MĘŻCZYZNA,2
0208021,DOLNOŚLĄSKIE,KŁODZKI,KŁODZKO,KSAWERY,MĘŻCZYZNA,2
0208021,DOLNOŚLĄSKIE,KŁODZKI,KŁODZKO,ANDRZEJ,MĘŻCZYZNA,2
0208021,DOLNOŚLĄSKIE,KŁODZKI,KŁODZKO,KACPER,MĘŻCZYZNA,2
0208021,DOLNOŚLĄSKIE,KŁODZKI,KŁODZKO,WIKTOR,MĘŻCZYZNA,2
0208021,DOLNOŚLĄSKIE,KŁODZKI,KŁODZKO,MIŁOSZ,MĘŻCZYZNA,2
0208021,DOLNOŚLĄSKIE,KŁODZKI,KŁODZKO,PAWEŁ,MĘŻCZYZNA,2
0208021,DOLNOŚLĄSKIE,KŁODZKI,KŁODZKO,LEO,MĘŻCZYZNA,2
0208021,DOLNOŚLĄSKIE,KŁODZKI,KŁODZKO,DOMINIK,MĘŻCZYZNA,2
0208021,DOLNOŚLĄSKIE,KŁODZKI,KŁODZKO,MACIEJ,MĘŻCZYZNA,2
0208021,DOLNOŚLĄSKIE,KŁODZKI,KŁODZKO,MARCIN,MĘŻCZYZNA,2
0208031,DOLNOŚLĄSKIE,KŁODZKI,KUDOWA-ZDRÓJ,ZOFIA,KOBIETA,2
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,ZOFIA,KOBIETA,9
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,MAJA,KOBIETA,8
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,POLA,KOBIETA,8
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,HANNA,KOBIETA,7
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,LAURA,KOBIETA,7
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,JULIA,KOBIETA,7
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,AMELIA,KOBIETA,6
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,ŁUCJA,KOBIETA,5
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,KORNELIA,KOBIETA,5
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,OLIWIA,KOBIETA,5
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,JAGODA,KOBIETA,5
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,MICHALINA,KOBIETA,4
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,LILIANA,KOBIETA,4
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,ZUZANNA,KOBIETA,4
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,KLARA,KOBIETA,3
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,MARTYNA,KOBIETA,3
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,ALEKSANDRA,KOBIETA,3
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,LILIANNA,KOBIETA,3
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,FRANCISZKA,KOBIETA,2
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,JAŚMINA,KOBIETA,2
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,IGA,KOBIETA,2
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,MARIKA,KOBIETA,2
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,EMILIA,KOBIETA,2
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,ALICJA,KOBIETA,2
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,RÓŻA,KOBIETA,2
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,MILENA,KOBIETA,2
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,HELENA,KOBIETA,2
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,KRYSTYNA,KOBIETA,2
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,ELIZA,KOBIETA,2
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,NADIA,KOBIETA,2
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,URSZULA,KOBIETA,2
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,MARCELINA,KOBIETA,2
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,ANNA,KOBIETA,2
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,NINA,KOBIETA,2
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,LILA,KOBIETA,2
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,APOLONIA,KOBIETA,2
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,NIKODEM,MĘŻCZYZNA,13
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,ANTONI,MĘŻCZYZNA,9
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,LEON,MĘŻCZYZNA,8
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,OLIWIER,MĘŻCZYZNA,7
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,MIKOŁAJ,MĘŻCZYZNA,7
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,MARCEL,MĘŻCZYZNA,5
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,TYMON,MĘŻCZYZNA,5
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,FRANCISZEK,MĘŻCZYZNA,5
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,ALEKSANDER,MĘŻCZYZNA,4
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,KORNEL,MĘŻCZYZNA,4
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,KACPER,MĘŻCZYZNA,4
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,JAKUB,MĘŻCZYZNA,4
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,JULIAN,MĘŻCZYZNA,4
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,PIOTR,MĘŻCZYZNA,4
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,OSKAR,MĘŻCZYZNA,4
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,FILIP,MĘŻCZYZNA,4
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,MAKSYMILIAN,MĘŻCZYZNA,3
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,ADRIAN,MĘŻCZYZNA,3
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,KAJETAN,MĘŻCZYZNA,3
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,IGNACY,MĘŻCZYZNA,3
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,PAWEŁ,MĘŻCZYZNA,3
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,JAN,MĘŻCZYZNA,3
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,TEODOR,MĘŻCZYZNA,3
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,NATAN,MĘŻCZYZNA,2
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,FLORIAN,MĘŻCZYZNA,2
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,KRZYSZTOF,MĘŻCZYZNA,2
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,MAURYCY,MĘŻCZYZNA,2
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,KSAWERY,MĘŻCZYZNA,2
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,KAROL,MĘŻCZYZNA,2
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,SZYMON,MĘŻCZYZNA,2
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,TADEUSZ,MĘŻCZYZNA,2
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,ALAN,MĘŻCZYZNA,2
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,DOMINIK,MĘŻCZYZNA,2
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,FELIKS,MĘŻCZYZNA,2
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,MARCIN,MĘŻCZYZNA,2
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,STANISŁAW,MĘŻCZYZNA,2
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,BORYS,MĘŻCZYZNA,2
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,MICHAŁ,MĘŻCZYZNA,2
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,TYMOTEUSZ,MĘŻCZYZNA,2
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,BŁAŻEJ,MĘŻCZYZNA,2
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,GABRIEL,MĘŻCZYZNA,2
0208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,CEZARY,MĘŻCZYZNA,2
0210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,MARIA,KOBIETA,4
0210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,MAJA,KOBIETA,3
0210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,LAURA,KOBIETA,3
0210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,ANNA,KOBIETA,3
0210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,EMILIA,KOBIETA,3
0210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,MICHALINA,KOBIETA,3
0210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,NINA,KOBIETA,3
0210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,WIKTORIA,KOBIETA,3
0210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,ZUZANNA,KOBIETA,2
0210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,ALEKSANDRA,KOBIETA,2
0210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,ALICJA,KOBIETA,2
0210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,DARIA,KOBIETA,2
0210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,GABRIELA,KOBIETA,2
0210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,AMELIA,KOBIETA,2
0210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,BARBARA,KOBIETA,2
0210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,ŁUCJA,KOBIETA,2
0210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,AURELIA,KOBIETA,2
0210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,ZOFIA,KOBIETA,2
0210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,NELA,KOBIETA,2
0210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,KLARA,KOBIETA,2
0210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,IGA,KOBIETA,2
0210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,ANTONINA,KOBIETA,2
0210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,LIWIA,KOBIETA,2
0210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,NIKODEM,MĘŻCZYZNA,12
0210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,FILIP,MĘŻCZYZNA,5
0210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,GABRIEL,MĘŻCZYZNA,5
0210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,NATAN,MĘŻCZYZNA,4
0210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,JAKUB,MĘŻCZYZNA,4
0210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,MICHAŁ,MĘŻCZYZNA,3
0210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,STANISŁAW,MĘŻCZYZNA,3
0210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,LEON,MĘŻCZYZNA,3
0210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,OSKAR,MĘŻCZYZNA,3
0210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,CEZARY,MĘŻCZYZNA,3
0210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,KORNEL,MĘŻCZYZNA,3
0210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,MIKOŁAJ,MĘŻCZYZNA,3
0210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,WIKTOR,MĘŻCZYZNA,2
0210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,FRANCISZEK,MĘŻCZYZNA,2
0210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,JAN,MĘŻCZYZNA,2
0210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,BARTOSZ,MĘŻCZYZNA,2
0210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,ARTUR,MĘŻCZYZNA,2
0210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,SAMUEL,MĘŻCZYZNA,2
0210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,ALEKSANDER,MĘŻCZYZNA,2
0210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,ADAM,MĘŻCZYZNA,2
0210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,JULIAN,MĘŻCZYZNA,2
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,MAJA,KOBIETA,27
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,ZUZANNA,KOBIETA,25
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,LAURA,KOBIETA,19
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,ANTONINA,KOBIETA,18
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,HANNA,KOBIETA,18
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,MICHALINA,KOBIETA,17
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,IGA,KOBIETA,16
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,KLARA,KOBIETA,15
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,ZOFIA,KOBIETA,15
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,EMILIA,KOBIETA,15
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,ALICJA,KOBIETA,14
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,JULIA,KOBIETA,14
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,POLA,KOBIETA,14
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,LILIANA,KOBIETA,14
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,ŁUCJA,KOBIETA,13
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,MARCELINA,KOBIETA,12
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,MARIA,KOBIETA,12
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,GABRIELA,KOBIETA,11
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,OLIWIA,KOBIETA,11
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,HELENA,KOBIETA,11
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,NELA,KOBIETA,11
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,LILIANNA,KOBIETA,8
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,MIA,KOBIETA,8
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,MARTYNA,KOBIETA,8
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,MILENA,KOBIETA,8
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,ANASTAZJA,KOBIETA,8
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,JAŚMINA,KOBIETA,7
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,AMELIA,KOBIETA,7
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,WIKTORIA,KOBIETA,7
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,ALEKSANDRA,KOBIETA,7
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,BLANKA,KOBIETA,6
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,KORNELIA,KOBIETA,6
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,AURELIA,KOBIETA,6
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,LIWIA,KOBIETA,6
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,LENA,KOBIETA,6
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,ANNA,KOBIETA,5
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,JAGODA,KOBIETA,5
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,KAJA,KOBIETA,5
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,BIANKA,KOBIETA,4
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,WERONIKA,KOBIETA,4
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,MATYLDA,KOBIETA,4
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,ROZALIA,KOBIETA,4
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,APOLONIA,KOBIETA,4
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,NATALIA,KOBIETA,4
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,NADIA,KOBIETA,3
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,URSZULA,KOBIETA,3
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,LUIZA,KOBIETA,3
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,RÓŻA,KOBIETA,3
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,KALINA,KOBIETA,3
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,NINA,KOBIETA,3
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,LIDIA,KOBIETA,3
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,VIKTORIA,KOBIETA,2
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,ADRIANNA,KOBIETA,2
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,WANDA,KOBIETA,2
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,ZLATA,KOBIETA,2
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,EWELINA,KOBIETA,2
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,CELINA,KOBIETA,2
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,MONIKA,KOBIETA,2
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,KAROLINA,KOBIETA,2
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,LILIA,KOBIETA,2
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,ANIELA,KOBIETA,2
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,FELICJA,KOBIETA,2
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,JOANNA,KOBIETA,2
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,NIKOLA,KOBIETA,2
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,NEL,KOBIETA,2
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,KATARZYNA,KOBIETA,2
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,MALWINA,KOBIETA,2
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,SOFIA,KOBIETA,2
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,LEON,MĘŻCZYZNA,32
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,NIKODEM,MĘŻCZYZNA,29
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,IGNACY,MĘŻCZYZNA,26
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,ALEKSANDER,MĘŻCZYZNA,26
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,FRANCISZEK,MĘŻCZYZNA,23
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,ANTONI,MĘŻCZYZNA,23
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,MIKOŁAJ,MĘŻCZYZNA,23
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,JAN,MĘŻCZYZNA,21
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,FILIP,MĘŻCZYZNA,19
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,JAKUB,MĘŻCZYZNA,19
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,STANISŁAW,MĘŻCZYZNA,17
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,TYMON,MĘŻCZYZNA,15
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,SZYMON,MĘŻCZYZNA,13
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,TYMOTEUSZ,MĘŻCZYZNA,12
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,MAKSYMILIAN,MĘŻCZYZNA,12
0211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,WIKTOR,MĘŻCZYZNA,11
